date,genre_id,sales,predicted_sales,absolute_error
2026-03-23,506012,57000,65332.65427104185,8332.65427104185
2026-03-23,506536,383801,346656.70621198724,37144.29378801276
2026-03-23,506539,89169,86573.42895381898,2595.571046181023
2026-03-23,507515,214380,178816.5818914033,35563.4181085967
2026-03-23,507843,819581,635401.177961464,184179.82203853596
2026-03-23,508456,157367,87524.89899756746,69842.10100243254
2026-03-23,508599,4400,269.52539979430196,4130.474600205698
2026-03-23,509417,154244,164803.80287441413,10559.802874414134
2026-03-23,509434,423344,468638.8266437847,45294.826643784705
2026-03-23,510003,197409,180009.722976777,17399.277023222996
2026-03-23,511293,673217,649721.5977073385,23495.402292661485
2026-03-23,551180,373487,500963.66577658016,127476.66577658016
2026-03-23,551228,1026116,1006264.2602103137,19851.739789686282
2026-03-23,551732,131218,166645.17155879026,35427.17155879026
2026-03-23,551736,119525,139040.44501633922,19515.445016339218
2026-03-23,554973,90000,178381.27224814447,88381.27224814447
2026-03-23,555003,36500,34240.74071587844,2259.259284121559
2026-03-23,555421,32782,14843.748786847767,17938.25121315223
2026-03-23,558754,373589,443380.6692826218,69791.66928262182
2026-03-23,558846,640625,466118.9726188152,174506.0273811848
2026-03-23,558873,754862,505914.8565294572,248947.1434705428
2026-03-23,560271,760335,740698.4762393388,19636.52376066125
2026-03-23,562641,12920,603083.750665074,590163.750665074
2026-03-23,563339,1317410,1200512.97618563,116897.02381436992
2026-03-23,563342,3192249,3015182.7878213087,177066.2121786913
2026-03-23,563689,195278,159006.5754048047,36271.424595195305
2026-03-23,564286,72500,118494.66160680208,45994.66160680208
2026-03-23,564647,323727,225288.42625861175,98438.57374138825
2026-03-23,564895,437396,254409.66164895342,182986.33835104658
2026-03-23,565724,889071,924476.2625805985,35405.26258059847
2026-03-23,566061,210254,165394.7215401186,44859.2784598814
2026-03-23,566403,25899,208313.01926191957,182414.01926191957
2026-03-23,566647,9980,21066.833602672858,11086.833602672858
2026-03-23,567251,3963,570.0843350012018,3392.915664998798
2026-03-23,567434,304351,227357.28228568786,76993.71771431214
2026-03-23,567538,224343,202445.10094004302,21897.89905995698
2026-03-23,567554,0,3353.4118427395883,3353.4118427395883
2026-03-23,567623,157318,102995.77582505759,54322.224174942414
2026-03-23,567645,170945,189989.424660747,19044.424660746998
2026-03-23,567662,674068,608493.4564827548,65574.54351724521
2026-03-23,567664,1034734,1320125.1147011926,285391.1147011926
2026-03-23,567665,540582,512075.6157814664,28506.38421853358
2026-03-24,100181,3660,1619.6894432149463,2040.3105567850537
2026-03-24,100487,178635,184851.59131898684,6216.591318986844
2026-03-24,100992,993339,798277.9082026255,195061.09179737454
2026-03-24,101020,102662,123782.12524651298,21120.12524651298
2026-03-24,101384,0,0.0,0.0
2026-03-24,101535,66104,74284.4138327231,8180.413832723105
2026-03-24,101954,2600,9332.68978219944,6732.689782199441
2026-03-24,110365,82636,83921.5648251928,1285.564825192807
2026-03-24,110409,35250,13605.920694064866,21644.079305935134
2026-03-24,110435,11333,6789.869492517377,4543.130507482623
2026-03-24,110632,359642,486365.4958710982,126723.49587109819
2026-03-24,200181,56225,51347.4569144993,4877.5430855007
2026-03-24,201184,54010,85033.4108908031,31023.410890803105
2026-03-24,201351,304610,395568.7252580742,90958.72525807418
2026-03-24,201486,610708,467928.78755625134,142779.21244374866
2026-03-24,201632,329136,220227.46496536973,108908.53503463027
2026-03-24,201925,134778,115208.03506669504,19569.96493330496
2026-03-24,202502,0,1645.508521679631,1645.508521679631
2026-03-24,204586,8790,3697.840135657487,5092.159864342513
2026-03-24,204934,176200,163842.31116159138,12357.68883840862
2026-03-24,204964,168253,142548.75429222133,25704.245707778668
2026-03-24,205272,128394,90957.87945026062,37436.12054973938
2026-03-24,205582,39020,69787.76314823865,30767.76314823865
2026-03-24,205611,138448,138242.22209118336,205.7779088166426
2026-03-24,205761,188278,127926.19684307497,60351.80315692503
2026-03-24,206361,610190,555907.8774722738,54282.12252772623
2026-03-24,206363,6980,9279.42444671023,2299.4244467102308
2026-03-24,206440,1222085,832379.1574878888,389705.8425121112
2026-03-24,206471,1038415,684699.9049504243,353715.09504957567
2026-03-24,207288,81945,104558.53340959491,22613.533409594907
2026-03-24,207774,337345,287920.98688879854,49424.013111201464
2026-03-24,207802,29108,29922.958906175398,814.9589061753977
2026-03-24,207966,213000,70363.73363147017,142636.26636852982
2026-03-24,208532,5100,11821.19575172714,6721.19575172714
2026-03-24,210022,502162,612863.5537847603,110701.5537847603
2026-03-24,210413,14750,3737.1285291417066,11012.871470858294
2026-03-24,212377,0,0.6859997284884596,0.6859997284884596
2026-03-24,214099,228585,187767.12492249225,40817.87507750775
2026-03-24,214104,56887,35537.448772675874,21349.551227324126
2026-03-24,214781,175676,145544.09071228167,30131.90928771833
2026-03-24,215430,72710,151001.43829532753,78291.43829532753
2026-03-24,215913,104684,110954.83701199327,6270.837011993266
2026-03-24,216158,160186,107036.85241034658,53149.147589653425
2026-03-24,216173,403849,294651.5402851727,109197.4597148273
2026-03-24,216424,259640,376737.8115503776,117097.81155037758
2026-03-24,301577,351354,561507.4778490112,210153.4778490112
2026-03-24,304080,217043,182052.16205062196,34990.83794937804
2026-03-24,304763,151364,115956.03281775476,35407.96718224524
2026-03-24,401131,193198,189146.9315972766,4051.0684027234092
2026-03-24,401534,115006,123167.18065099849,8161.180650998489
2026-03-24,402018,144140,165566.89506124004,21426.895061240037
2026-03-24,402279,194880,163083.66365678763,31796.336343212373
2026-03-24,407120,44660,74017.53755721949,29357.53755721949
2026-03-24,408789,92859,125628.04986149295,32769.04986149295
2026-03-24,501098,15480,43102.14737273201,27622.14737273201
2026-03-24,502221,317584,139724.71061846506,177859.28938153494
2026-03-24,502280,156422,266775.6561918918,110353.65619189182
2026-03-24,502835,539103,436403.72636971215,102699.27363028785
2026-03-24,506012,73500,61018.53076102987,12481.46923897013
2026-03-24,506536,242806,398937.34753200185,156131.34753200185
2026-03-24,506539,56739,85468.72188456805,28729.721884568047
2026-03-24,507515,212620,180359.9569925421,32260.04300745789
2026-03-24,507843,777941,620881.0123080179,157059.98769198207
2026-03-24,508456,112601,90221.41545500034,22379.584544999656
2026-03-24,508599,0,241.22577634663412,241.22577634663412
2026-03-24,509417,65374,144925.15686600556,79551.15686600556
2026-03-24,509434,344700,431792.1285153442,87092.12851534417
2026-03-24,510003,202648,175247.57345622312,27400.426543776877
2026-03-24,511293,403790,664791.3141710862,261001.31417108618
2026-03-24,551180,650446,423293.8456248414,227152.1543751586
2026-03-24,551228,837161,948945.0879432805,111784.08794328046
2026-03-24,551732,121790,137978.99777405924,16188.997774059244
2026-03-24,551736,98056,129246.88747073879,31190.887470738788
2026-03-24,554973,123700,136007.04844191152,12307.048441911524
2026-03-24,555003,40240,35057.848324024184,5182.151675975816
2026-03-24,555421,16788,15067.087802985003,1720.9121970149972
2026-03-24,558754,609945,413853.1945478582,196091.8054521418
2026-03-24,558846,701532,467197.7161332788,234334.2838667212
2026-03-24,558873,465198,518930.82375494676,53732.82375494676
2026-03-24,560271,715142,682339.4717520314,32802.52824796864
2026-03-24,562641,829580,279158.800873282,550421.199126718
2026-03-24,563339,1196946,1242440.822829263,45494.82282926305
2026-03-24,563342,3014839,3358651.294047203,343812.2940472029
2026-03-24,563689,108628,165100.76924943202,56472.76924943202
2026-03-24,564286,430600,108761.65009454363,321838.34990545636
2026-03-24,564647,229839,224167.0484898661,5671.951510133891
2026-03-24,564895,269038,240966.91356267134,28071.08643732866
2026-03-24,565724,966546,896435.0059802847,70110.99401971535
2026-03-24,566061,294596,160652.62407987777,133943.37592012223
2026-03-24,566403,255198,127092.091414707,128105.908585293
2026-03-24,566647,30880,22416.35421698252,8463.64578301748
2026-03-24,567251,0,140.83279657701715,140.83279657701715
2026-03-24,567434,247240,226646.92144362992,20593.078556370077
2026-03-24,567538,183009,193975.8684166567,10966.86841665671
2026-03-24,567554,0,2606.683820706251,2606.683820706251
2026-03-24,567623,95720,110221.8266217468,14501.826621746804
2026-03-24,567645,206431,175867.5956881576,30563.4043118424
2026-03-24,567662,806359,575741.3491643242,230617.65083567577
2026-03-24,567664,1026419,1126281.1742242188,99862.17422421882
2026-03-24,567665,510325,472145.24995645945,38179.75004354055
2026-03-25,100181,1200,12021.463249178532,10821.463249178532
2026-03-25,100487,466953,668617.2568127337,201664.2568127337
2026-03-25,100992,2553666,2732023.3150958205,178357.31509582046
2026-03-25,101020,435671,376442.95748826704,59228.04251173296
2026-03-25,101384,0,21.26522510680106,21.26522510680106
2026-03-25,101535,225467,235081.02899970737,9614.02899970737
2026-03-25,101954,14220,15160.915103237949,940.9151032379486
2026-03-25,110365,198630,197269.7448465002,1360.2551534998056
2026-03-25,110409,56250,64015.72287770414,7765.722877704138
2026-03-25,110435,10771,38293.804721141176,27522.804721141176
2026-03-25,110632,1657906,2217444.151697704,559538.1516977041
2026-03-25,200181,172711,145878.3381556198,26832.6618443802
2026-03-25,201184,206483,228243.1865419599,21760.186541959905
2026-03-25,201351,1497703,1368969.3616658375,128733.63833416253
2026-03-25,201486,1555128,1634160.6754634592,79032.67546345922
2026-03-25,201632,518580,740565.1506077701,221985.15060777008
2026-03-25,201925,291214,311147.380402496,19933.380402496026
2026-03-25,202502,0,12131.013763519602,12131.013763519602
2026-03-25,204586,104580,34140.64321036152,70439.35678963848
2026-03-25,204934,299650,367149.4788593305,67499.47885933053
2026-03-25,204964,359984,327411.38676483696,32572.613235163037
2026-03-25,205272,411540,273839.711998006,137700.28800199402
2026-03-25,205582,143780,204282.26441007826,60502.26441007826
2026-03-25,205611,304249,477459.6811773788,173210.6811773788
2026-03-25,205761,410107,459877.5881073038,49770.588107303774
2026-03-25,206361,1427630,1483031.9264885124,55401.92648851243
2026-03-25,206363,12100,33910.798596012166,21810.798596012166
2026-03-25,206440,2681193,2439703.431480519,241489.568519481
2026-03-25,206471,2852817,2103459.685485771,749357.3145142291
2026-03-25,207288,191386,216671.1991926146,25285.199192614586
2026-03-25,207774,1376160,1108852.1055541304,267307.8944458696
2026-03-25,207802,110529,126101.06904372496,15572.069043724958
2026-03-25,207966,534364,246046.11422983313,288317.8857701669
2026-03-25,208532,11730,36859.40225083765,25129.40225083765
2026-03-25,210022,1572921,1592932.0558818595,20011.055881859502
2026-03-25,210413,111300,97157.77777274097,14142.22222725903
2026-03-25,212377,5980,17.885510873302096,5962.114489126698
2026-03-25,214099,874146,618382.3115124152,255763.68848758482
2026-03-25,214104,93080,146461.88123077687,53381.88123077687
2026-03-25,214781,527898,484989.5708261314,42908.429173868615
2026-03-25,215430,627991,474622.3989020641,153368.60109793593
2026-03-25,215913,199933,382931.31640449964,182998.31640449964
2026-03-25,216158,605084,382881.8701493682,222202.1298506318
2026-03-25,216173,1063122,1064055.3828715445,933.3828715444542
2026-03-25,216424,1313852,1000281.8368978512,313570.1631021488
2026-03-25,301577,1542329,1273052.8711406433,269276.12885935674
2026-03-25,304080,548730,488036.5532883715,60693.44671162852
2026-03-25,304763,315016,297869.11160839244,17146.888391607557
2026-03-25,401131,656692,499046.68251285545,157645.31748714455
2026-03-25,401534,259658,316138.54390681104,56480.54390681104
2026-03-25,402018,622790,527615.2449964916,95174.75500350841
2026-03-25,402279,380945,489697.1518314569,108752.15183145693
2026-03-25,407120,260170,204357.1384844053,55812.861515594705
2026-03-25,408789,311887,358907.8623881576,47020.86238815758
2026-03-25,501098,143450,113360.6018147204,30089.3981852796
2026-03-25,502221,334097,594604.3698796968,260507.36987969675
2026-03-25,502280,1124466,617188.1060420455,507277.8939579545
2026-03-25,502835,1444246,1646071.4405177701,201825.44051777013
2026-03-25,506012,212350,176538.68048871367,35811.31951128633
2026-03-25,506536,1191901,1262592.947339015,70691.94733901508
2026-03-25,506539,222472,192155.8696725921,30316.13032740791
2026-03-25,507515,566920,452913.93569151196,114006.06430848804
2026-03-25,507843,2522877,2413781.797195731,109095.2028042688
2026-03-25,508456,503798,318117.00145070016,185680.99854929984
2026-03-25,508599,0,1780.7270147123697,1780.7270147123697
2026-03-25,509417,322070,304079.7584655009,17990.241534499102
2026-03-25,509434,1529564,1455266.225457063,74297.77454293706
2026-03-25,510003,627814,560240.1000208606,67573.89997913945
2026-03-25,511293,2383619,2364361.6859477926,19257.314052207395
2026-03-25,551180,1379900,1384360.8696181464,4460.8696181464475
2026-03-25,551228,2450099,2672290.9351011757,222191.93510117568
2026-03-25,551732,365760,489114.30873813096,123354.30873813096
2026-03-25,551736,324775,398428.25787727657,73653.25787727657
2026-03-25,554973,226000,403876.57746522286,177876.57746522286
2026-03-25,555003,54640,84777.93905627103,30137.939056271032
2026-03-25,555421,22472,48632.90646451446,26160.90646451446
2026-03-25,558754,1595992,1782265.6544756638,186273.6544756638
2026-03-25,558846,1119522,1328286.595915177,208764.5959151769
2026-03-25,558873,863573,1293736.477384833,430163.4773848329
2026-03-25,560271,1519270,1622874.3481107762,103604.34811077616
2026-03-25,562641,921300,1885032.8017913832,963732.8017913832
2026-03-25,563339,4070622,4834567.817884001,763945.817884001
2026-03-25,563342,9930855,11564125.733381474,1633270.7333814744
2026-03-25,563689,684650,430715.7416215945,253934.25837840547
2026-03-25,564286,452000,832802.7692835622,380802.7692835622
2026-03-25,564647,916274,807656.9448742877,108617.0551257123
2026-03-25,564895,787486,907281.1485559901,119795.14855599008
2026-03-25,565724,3648350,2764214.748924166,884135.251075834
2026-03-25,566061,432456,724199.9404954128,291743.9404954128
2026-03-25,566403,496788,628711.904821234,131923.90482123406
2026-03-25,566647,77330,92278.47360208844,14948.473602088445
2026-03-25,567251,15466,13395.927675994188,2070.0723240058123
2026-03-25,567434,1788155,997160.7512637164,790994.2487362836
2026-03-25,567538,733561,567023.5331009332,166537.4668990668
2026-03-25,567554,33937,20785.07844432218,13151.921555677822
2026-03-25,567623,276202,303089.11096084863,26887.11096084863
2026-03-25,567645,713933,607535.7940387082,106397.2059612918
2026-03-25,567662,2429697,2928369.492273049,498672.49227304896
2026-03-25,567664,4770564,4964487.467837053,193923.46783705335
2026-03-25,567665,1947269,1905525.6052803115,41743.394719688455
2026-03-26,100181,0,1299.1394886956273,1299.1394886956273
2026-03-26,100487,60266,194084.0181760219,133818.0181760219
2026-03-26,100992,946786,748946.8985342046,197839.10146579542
2026-03-26,101020,173241,114234.16041436349,59006.83958563651
2026-03-26,101384,0,0.0,0.0
2026-03-26,101535,55338,72058.69686246717,16720.69686246717
2026-03-26,101954,12320,6932.065519874849,5387.934480125151
2026-03-26,110365,81274,80828.54408485888,445.4559151411231
2026-03-26,110409,13600,14477.790214089247,877.7902140892475
2026-03-26,110435,1400,6456.836942803769,5056.836942803769
2026-03-26,110632,289763,434576.8588695247,144813.85886952467
2026-03-26,200181,50994,52251.49526018339,1257.4952601833866
2026-03-26,201184,126090,57969.205994249554,68120.79400575045
2026-03-26,201351,294931,333632.26735295414,38701.267352954135
2026-03-26,201486,696164,451052.8474760004,245111.15252399963
2026-03-26,201632,242978,227389.82815017368,15588.171849826322
2026-03-26,201925,94969,98403.69977921141,3434.6997792114125
2026-03-26,202502,5480,1226.9663406835784,4253.033659316421
2026-03-26,204586,0,6300.760542400121,6300.760542400121
2026-03-26,204934,111528,137957.87584770314,26429.875847703137
2026-03-26,204964,101529,116182.4985817539,14653.498581753898
2026-03-26,205272,69695,91387.69749622472,21692.69749622472
2026-03-26,205582,74514,73090.67504652565,1423.3249534743518
2026-03-26,205611,46801,120522.40092200667,73721.40092200667
2026-03-26,205761,77489,138021.9522187519,60532.95221875189
2026-03-26,206361,598660,534274.414190359,64385.58580964105
2026-03-26,206363,8640,7147.580052817431,1492.4199471825686
2026-03-26,206440,763140,696811.6407158541,66328.35928414587
2026-03-26,206471,688283,701693.3676430569,13410.367643056903
2026-03-26,207288,78097,83256.88114719043,5159.881147190434
2026-03-26,207774,189166,256611.15786404928,67445.15786404928
2026-03-26,207802,41263,36322.405724535034,4940.594275464966
2026-03-26,207966,159364,110694.25851748227,48669.741482517726
2026-03-26,208532,2319,6865.250650338329,4546.250650338329
2026-03-26,210022,469313,466749.8086623172,2563.1913376827724
2026-03-26,210413,29700,18006.15613525865,11693.84386474135
2026-03-26,212377,0,0.0,0.0
2026-03-26,214099,160198,191545.61817098074,31347.618170980742
2026-03-26,214104,43680,33921.263631794536,9758.736368205464
2026-03-26,214781,173670,137781.698045505,35888.30195449499
2026-03-26,215430,154964,160617.37797288553,5653.37797288553
2026-03-26,215913,100599,106169.24434470471,5570.244344704712
2026-03-26,216158,218458,116005.37443301633,102452.62556698367
2026-03-26,216173,339502,305187.8807725497,34314.11922745028
2026-03-26,216424,240732,290985.63582107937,50253.63582107937
2026-03-26,301577,457414,405426.8542369643,51987.14576303569
2026-03-26,304080,224705,176367.9778700146,48337.02212998539
2026-03-26,304763,66952,110737.20434024982,43785.204340249824
2026-03-26,401131,202628,187605.3066942076,15022.693305792403
2026-03-26,401534,82100,107300.52155084487,25200.521550844875
2026-03-26,402018,110800,158135.3164140301,47335.316414030094
2026-03-26,402279,179977,147108.43961730483,32868.56038269517
2026-03-26,407120,66480,62187.81620876319,4292.183791236806
2026-03-26,408789,182009,147598.3190558185,34410.68094418151
2026-03-26,501098,39495,39343.28028663572,151.71971336427669
2026-03-26,502221,301737,128020.25154850338,173716.74845149662
2026-03-26,502280,300338,210510.12607001673,89827.87392998327
2026-03-26,502835,308683,490081.0593685164,181398.05936851638
2026-03-26,506012,36000,59284.94441249195,23284.944412491946
2026-03-26,506536,241595,365477.95323470456,123882.95323470456
2026-03-26,506539,38540,71451.75168435747,32911.75168435747
2026-03-26,507515,222700,173112.68994039137,49587.31005960863
2026-03-26,507843,717675,692428.8325212931,25246.16747870692
2026-03-26,508456,147190,88991.4020427174,58198.5979572826
2026-03-26,508599,3780,48.08400049014755,3731.9159995098526
2026-03-26,509417,193452,122409.2406761306,71042.7593238694
2026-03-26,509434,225850,374062.13062989234,148212.13062989234
2026-03-26,510003,253691,179556.97435981565,74134.02564018435
2026-03-26,511293,453990,544748.2340639716,90758.23406397155
2026-03-26,551180,511382,469109.3009633598,42272.69903664017
2026-03-26,551228,683052,700726.1560613636,17674.15606136364
2026-03-26,551732,100750,133007.483180136,32257.483180136012
2026-03-26,551736,106272,126788.91559005235,20516.915590052347
2026-03-26,554973,193700,124677.15305864524,69022.84694135476
2026-03-26,555003,34020,34405.907700824086,385.9077008240856
2026-03-26,555421,16782,12603.53499837088,4178.46500162912
2026-03-26,558754,391260,396886.06612957997,5626.0661295799655
2026-03-26,558846,680534,451023.10808243934,229510.89191756066
2026-03-26,558873,532530,372793.607864168,159736.392135832
2026-03-26,560271,604011,714328.7701595931,110317.77015959308
2026-03-26,562641,488800,268184.06620336237,220615.93379663763
2026-03-26,563339,921504,1099011.8466096562,177507.84660965623
2026-03-26,563342,2911942,3216972.5325941355,305030.5325941355
2026-03-26,563689,125257,160988.71886287865,35731.71886287865
2026-03-26,564286,211800,164950.38002280475,46849.61997719525
2026-03-26,564647,244964,177328.14541728198,67635.85458271802
2026-03-26,564895,272439,181543.15885174248,90895.84114825752
2026-03-26,565724,724297,847262.4427135586,122965.44271355856
2026-03-26,566061,168932,143241.17270906086,25690.827290939138
2026-03-26,566403,57800,198785.14104798518,140985.14104798518
2026-03-26,566647,0,19842.019757700204,19842.019757700204
2026-03-26,567251,3963,258.76577332006417,3704.234226679936
2026-03-26,567434,230302,202123.35237280736,28178.647627192637
2026-03-26,567538,217268,192852.63481909197,24415.365180908033
2026-03-26,567554,42412,4969.323010001536,37442.676989998465
2026-03-26,567623,154720,90501.52890675311,64218.47109324689
2026-03-26,567645,166298,178266.61807396912,11968.618073969119
2026-03-26,567662,607538,458853.09658246377,148684.90341753623
2026-03-26,567664,743323,894296.5816065391,150973.58160653908
2026-03-26,567665,554518,525507.7375951279,29010.262404872105
2026-03-27,100181,0,739.7824497078891,739.7824497078891
2026-03-27,100487,52226,87928.2493211456,35702.2493211456
2026-03-27,100992,674459,476585.96730506455,197873.03269493545
2026-03-27,101020,50730,83731.3136953702,33001.313695370205
2026-03-27,101384,0,0.0,0.0
2026-03-27,101535,38246,44326.96205499606,6080.96205499606
2026-03-27,101954,2000,4879.311261534178,2879.311261534178
2026-03-27,110365,48934,57827.201940195766,8893.201940195766
2026-03-27,110409,14800,10460.720663363234,4339.279336636766
2026-03-27,110435,12000,3989.5832846224066,8010.416715377593
2026-03-27,110632,201062,174855.70097428633,26206.29902571367
2026-03-27,200181,44274,37653.67628207473,6620.323717925268
2026-03-27,201184,35240,49182.625040220424,13942.625040220424
2026-03-27,201351,264119,162725.49601095222,101393.50398904778
2026-03-27,201486,361182,331634.35233758803,29547.647662411968
2026-03-27,201632,162112,165408.41240518066,3296.4124051806575
2026-03-27,201925,31866,67521.63758688112,35655.637586881116
2026-03-27,202502,0,91.95207615898147,91.95207615898147
2026-03-27,204586,0,406.6294312888845,406.6294312888845
2026-03-27,204934,133000,107241.21425306791,25758.785746932088
2026-03-27,204964,107236,86712.93211025231,20523.06788974769
2026-03-27,205272,149792,53021.4083314387,96770.5916685613
2026-03-27,205582,14806,40537.42995020056,25731.42995020056
2026-03-27,205611,30767,63777.960970090695,33010.960970090695
2026-03-27,205761,87037,81657.66953038496,5379.330469615044
2026-03-27,206361,425250,427136.4190691958,1886.4190691958065
2026-03-27,206363,5980,5483.546875418182,496.453124581818
2026-03-27,206440,562150,481194.18969743827,80955.81030256173
2026-03-27,206471,391310,463130.2496033786,71820.24960337859
2026-03-27,207288,115019,65340.818378272736,49678.181621727264
2026-03-27,207774,70193,112764.55116729294,42571.55116729294
2026-03-27,207802,6697,23640.07964714501,16943.07964714501
2026-03-27,207966,0,100461.625122969,100461.625122969
2026-03-27,208532,15599,5064.555478331645,10534.444521668356
2026-03-27,210022,328616,351560.584778319,22944.584778318997
2026-03-27,210413,0,6097.658910984675,6097.658910984675
2026-03-27,212377,7800,0.0,7800.0
2026-03-27,214099,36842,100477.43136594903,63635.43136594903
2026-03-27,214104,52000,22649.723275873555,29350.276724126445
2026-03-27,214781,53858,81071.97983941775,27213.97983941775
2026-03-27,215430,228590,98080.25694821528,130509.74305178472
2026-03-27,215913,78886,79560.06739615291,674.0673961529101
2026-03-27,216158,240978,81990.4523085833,158987.5476914167
2026-03-27,216173,249991,218269.64018270475,31721.359817295248
2026-03-27,216424,95221,155573.57298406606,60352.572984066064
2026-03-27,301577,419592,357936.731605103,61655.26839489699
2026-03-27,304080,183410,119570.99540537137,63839.00459462863
2026-03-27,304763,116624,66136.15363804344,50487.84636195656
2026-03-27,401131,104103,140708.5022485115,36605.502248511504
2026-03-27,401534,140144,66899.77295796208,73244.22704203792
2026-03-27,402018,105000,82671.47215587525,22328.52784412475
2026-03-27,402279,78294,116618.47777275578,38324.47777275578
2026-03-27,407120,60510,45290.587484765776,15219.412515234224
2026-03-27,408789,78759,102728.5913947221,23969.591394722098
2026-03-27,501098,35030,21777.051287105765,13252.948712894235
2026-03-27,502221,54599,98301.98700256887,43702.98700256887
2026-03-27,502280,231870,154627.65457085348,77242.34542914652
2026-03-27,502835,136431,223958.68163654918,87527.68163654918
2026-03-27,506012,62000,41846.326360150066,20153.673639849934
2026-03-27,506536,203748,159415.05311864792,44332.94688135208
2026-03-27,506539,55523,35741.62470223063,19781.375297769373
2026-03-27,507515,110600,148079.35021945043,37479.350219450425
2026-03-27,507843,546248,435507.8804667065,110740.11953329347
2026-03-27,508456,60603,76086.54187464144,15483.541874641436
2026-03-27,508599,0,3.9863654059243756,3.9863654059243756
2026-03-27,509417,82200,108732.33891228471,26532.338912284715
2026-03-27,509434,217292,137732.03153121378,79559.96846878622
2026-03-27,510003,96057,145306.53351523724,49249.53351523724
2026-03-27,511293,336435,292377.53081752424,44057.46918247576
2026-03-27,551180,521367,310854.4604761644,210512.53952383558
2026-03-27,551228,675708,496348.13847526023,179359.86152473977
2026-03-27,551732,74380,73586.36673618748,793.6332638125168
2026-03-27,551736,62386,73283.75772564036,10897.75772564036
2026-03-27,554973,174700,112896.66823467423,61803.33176532577
2026-03-27,555003,31260,28205.793615378414,3054.206384621586
2026-03-27,555421,17082,13223.167874815694,3858.8321251843063
2026-03-27,558754,258513,232094.04582742002,26418.95417257998
2026-03-27,558846,360731,384215.0002604975,23484.0002604975
2026-03-27,558873,322925,348051.14965251635,25126.149652516353
2026-03-27,560271,480423,479001.8326743466,1421.1673256534268
2026-03-27,562641,431760,305009.8335142771,126750.16648572288
2026-03-27,563339,772950,655824.9939224423,117125.00607755769
2026-03-27,563342,2497566,2043677.7871042092,453888.2128957908
2026-03-27,563689,29796,96832.80342720768,67036.80342720768
2026-03-27,564286,111400,86309.1786543673,25090.821345632707
2026-03-27,564647,201512,138325.15283023965,63186.84716976035
2026-03-27,564895,93293,133381.90794461357,40088.90794461357
2026-03-27,565724,629630,527652.1585984756,101977.84140152438
2026-03-27,566061,127028,84360.76472775254,42667.23527224746
2026-03-27,566403,419656,100057.89541980585,319598.10458019417
2026-03-27,566647,54870,9906.628314965381,44963.37168503462
2026-03-27,567251,0,19.213072629667213,19.213072629667213
2026-03-27,567434,47311,125200.44002536865,77889.44002536865
2026-03-27,567538,129228,130704.17466565523,1476.1746656552277
2026-03-27,567554,0,3036.7054745613136,3036.7054745613136
2026-03-27,567623,32190,77579.68479463036,45389.68479463036
2026-03-27,567645,85642,106063.48718262895,20421.487182628945
2026-03-27,567662,324336,230674.5233389534,93661.47666104659
2026-03-27,567664,447115,352300.6740322031,94814.3259677969
2026-03-27,567665,380495,322223.3057543453,58271.69424565468
2026-03-28,100181,2080,425.93600350461696,1654.063996495383
2026-03-28,100487,77712,85503.5243128919,7791.5243128918955
2026-03-28,100992,969108,628932.9809493788,340175.0190506212
2026-03-28,101020,81795,60769.82577216712,21025.174227832882
2026-03-28,101535,25843,48989.70169331825,23146.701693318253
2026-03-28,101954,3700,3367.901166714627,332.0988332853731
2026-03-28,110365,49333,59255.05762689862,9922.057626898619
2026-03-28,110409,8350,11792.104348812116,3442.104348812116
2026-03-28,110435,12133,5251.276011104712,6881.723988895288
2026-03-28,110632,195495,221860.01805304943,26365.018053049425
2026-03-28,200181,25749,38169.95066322503,12420.950663225027
2026-03-28,201184,45574,41602.909452032545,3971.0905479674548
2026-03-28,201351,267627,265444.5621325176,2182.4378674824256
2026-03-28,201486,477488,360952.9692009608,116535.03079903917
2026-03-28,201632,214360,167939.22354652846,46420.77645347154
2026-03-28,201925,174162,66517.9570218829,107644.0429781171
2026-03-28,202502,0,74.84614949969234,74.84614949969234
2026-03-28,204586,7980,266.6604942852589,7713.339505714741
2026-03-28,204934,69028,128751.7991447377,59723.7991447377
2026-03-28,204964,103761,105795.0150845056,2034.015084505605
2026-03-28,205272,137795,79985.17503600105,57809.82496399895
2026-03-28,205582,35972,40381.37093521604,4409.370935216037
2026-03-28,205611,74755,65867.8502632651,8887.149736734893
2026-03-28,205761,79591,96495.98574872292,16904.985748722916
2026-03-28,206361,677670,512656.4955489315,165013.50445106853
2026-03-28,206363,11390,5939.3630397485595,5450.6369602514405
2026-03-28,206440,872590,645780.8970795985,226809.1029204015
2026-03-28,206471,546211,499330.6373825809,46880.3626174191
2026-03-28,207288,92784,84843.37715258404,7940.622847415958
2026-03-28,207774,74227,91246.05276186866,17019.05276186866
2026-03-28,207802,127791,14528.017270639019,113262.98272936099
2026-03-28,207966,30000,55231.76464750796,25231.76464750796
2026-03-28,208532,0,5211.189833802292,5211.189833802292
2026-03-28,210022,535600,332060.0333754258,203539.9666245742
2026-03-28,210413,0,1574.4410626637923,1574.4410626637923
2026-03-28,212377,5980,0.0,5980.0
2026-03-28,214099,100191,76581.51083050286,23609.489169497145
2026-03-28,214104,45500,31612.554474299348,13887.445525700652
2026-03-28,214781,114240,80326.6757332495,33913.3242667505
